annual_inc,loan_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,total_acc,revol_bal,revol_util,pub_rec,pub_rec_bankruptcies,mort_acc,num_tl_90g_dpd_24m,mths_since_recent_inq,mths_since_recent_bc,num_rev_accts,percent_bc_gt_75,tot_cur_bal,tot_coll_amt,total_bc_limit,total_il_high_credit_limit,avg_cur_bal,bc_util,target,fico_mean,emp_length_num,grade_enc,sub_grade_enc,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,term_ 60 months,loan_to_income,fico_cat_enc
44940.0,15000.0,11.47,494.43,12.12,0.0,0.0,8.0,19.0,14381.0,98.5,0.0,0.0,4.0,0.0,6.0,107.0,9.0,100.0,245366.0,67.0,9600.0,25483.0,30671.0,99.4,0,677.0,10.0,2,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3337783711615487,3
51000.0,15600.0,18.25,398.27,28.71,0.0,0.0,11.0,35.0,13093.0,68.2,0.0,0.0,1.0,0.0,0.0,9.0,15.0,100.0,110741.0,0.0,7100.0,48547.0,10067.0,95.7,1,682.0,10.0,5,21,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.3058823529411765,3
51000.0,12000.0,9.76,385.86,18.02,0.0,0.0,11.0,20.0,7612.0,34.6,1.0,1.0,2.0,0.0,12.0,17.0,11.0,33.3,22842.0,0.0,4900.0,25515.0,2077.0,76.7,0,717.0,5.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2352941176470588,3
43000.0,4000.0,10.99,130.94,13.79,0.0,0.0,7.0,20.0,4056.0,35.0,0.0,0.0,0.0,0.0,12.0,3.0,17.0,0.0,8406.0,0.0,1200.0,20122.0,1201.0,33.3,0,717.0,3.0,2,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0930232558139534,3
80000.0,10000.0,7.35,310.38,41.26,0.0,1.0,10.0,27.0,14874.0,41.2,0.0,0.0,3.0,0.0,3.0,10.0,16.0,0.0,391294.0,0.0,21100.0,138789.0,39129.0,14.2,1,767.0,10.0,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.125,4
50000.0,15200.0,9.17,484.56,10.32,0.0,0.0,12.0,36.0,18131.0,56.5,0.0,0.0,2.0,0.0,4.0,13.0,31.0,66.7,79181.0,0.0,24000.0,6694.0,8798.0,75.5,0,747.0,10.0,2,7,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.304,4
57500.0,12000.0,6.03,365.23,22.86,0.0,0.0,15.0,17.0,2436.0,8.4,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,0,792.0,2.0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.208695652173913,4
30000.0,1200.0,17.97,39.85,1.02,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,42.9,0.0,0.0,0.0,0.0,302.0,63.1,0,702.0,2.0,4,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0333333333333333,3
65000.0,3500.0,14.49,120.46,11.35,0.0,1.0,9.0,18.0,9306.0,46.1,0.0,0.0,2.0,0.0,2.0,8.0,7.0,0.0,268734.0,0.0,3200.0,12626.0,29859.0,46.5,0,677.0,6.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0538461538461538,3
30000.0,11400.0,15.31,396.92,21.32,1.0,2.0,11.0,29.0,9686.0,71.2,0.0,0.0,2.0,1.0,0.0,7.0,15.0,75.0,75269.0,58.0,6100.0,5319.0,6843.0,92.0,0,667.0,6.0,3,14,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.38,2
108000.0,9000.0,12.99,303.21,8.64,0.0,0.0,13.0,14.0,16522.0,43.3,0.0,0.0,0.0,0.0,8.0,24.0,13.0,33.3,17610.0,0.0,28500.0,2500.0,1355.0,54.4,0,687.0,10.0,3,12,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0833333333333333,3
30000.0,28125.0,9.93,596.61,39.44,0.0,0.0,7.0,9.0,3327.0,28.2,0.0,0.0,0.0,0.0,22.0,14.0,7.0,0.0,23692.0,0.0,10000.0,37400.0,3385.0,30.3,0,792.0,0.0,2,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9375,4
150000.0,12000.0,9.17,382.55,17.17,0.0,0.0,20.0,27.0,39042.0,81.7,0.0,0.0,1.0,0.0,21.0,9.0,21.0,58.3,325656.0,0.0,41400.0,40770.0,17140.0,83.3,0,692.0,3.0,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.08,3
90000.0,18000.0,8.94,571.89,4.64,0.0,0.0,8.0,24.0,2347.0,9.9,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,0,797.0,10.0,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2,4
55000.0,10000.0,7.9,312.91,7.64,0.0,0.0,3.0,14.0,16934.0,39.8,0.0,0.0,2.0,0.0,5.0,79.0,11.0,0.0,16934.0,0.0,37500.0,0.0,5645.0,45.2,0,742.0,0.0,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1818181818181818,4
95000.0,28000.0,5.32,843.22,17.89,0.0,0.0,10.0,27.0,38219.0,58.3,0.0,0.0,3.0,0.0,21.0,10.0,18.0,60.0,350132.0,0.0,59200.0,17578.0,38904.0,61.9,0,712.0,3.0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.2947368421052631,3
85000.0,24000.0,8.24,754.74,9.4,0.0,2.0,16.0,23.0,13691.0,20.8,0.0,0.0,1.0,0.0,3.0,7.0,18.0,10.0,293063.0,50.0,49800.0,28954.0,18316.0,27.5,0,737.0,4.0,2,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2823529411764706,3
90000.0,16000.0,17.86,405.08,20.6,1.0,2.0,14.0,47.0,11523.0,62.0,0.0,0.0,0.0,1.0,1.0,20.0,18.0,100.0,203066.0,0.0,2000.0,153076.0,14505.0,98.8,1,672.0,2.0,4,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1777777777777777,3
140000.0,11200.0,13.06,377.7,3.23,0.0,1.0,10.0,19.0,11186.0,35.6,1.0,1.0,0.0,0.0,5.0,8.0,13.0,20.0,11186.0,2249.0,20000.0,0.0,1119.0,55.9,0,667.0,8.0,3,11,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.08,2
200000.0,35000.0,13.67,808.42,4.21,0.0,1.0,17.0,25.0,57486.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,652675.0,0.0,38500.0,69452.0,43512.0,50.4,0,772.0,0.0,3,13,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.175,4
38500.0,16925.0,15.05,403.09,13.06,0.0,0.0,9.0,26.0,11917.0,22.6,0.0,0.0,3.0,0.0,22.0,30.0,13.0,33.3,164776.0,0.0,44800.0,14338.0,20597.0,26.6,0,802.0,0.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.4396103896103896,5
60000.0,18000.0,16.02,437.92,13.42,0.0,0.0,9.0,37.0,16975.0,57.9,1.0,0.0,3.0,0.0,10.0,15.0,8.0,33.3,279010.0,0.0,15800.0,19642.0,34876.0,59.0,1,697.0,4.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3,3
38000.0,9000.0,12.69,301.91,16.14,0.0,0.0,10.0,28.0,9791.0,73.6,1.0,1.0,2.0,0.0,16.0,16.0,20.0,100.0,14019.0,0.0,5500.0,5000.0,1558.0,97.2,0,667.0,10.0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2368421052631578,2
72000.0,29000.0,17.76,732.63,11.75,0.0,0.0,7.0,17.0,8149.0,76.2,0.0,0.0,1.0,0.0,13.0,11.0,10.0,50.0,173264.0,0.0,10700.0,18000.0,28877.0,76.2,0,672.0,7.0,4,16,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.4027777777777778,3
58575.0,18000.0,17.77,454.84,10.69,1.0,1.0,11.0,41.0,17925.0,83.1,0.0,0.0,6.0,0.0,1.0,20.0,26.0,83.3,198738.0,0.0,14100.0,0.0,18067.0,79.3,0,672.0,6.0,4,16,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.3072983354673495,3
140000.0,11200.0,16.55,275.65,6.03,1.0,0.0,9.0,14.0,3879.0,29.2,1.0,0.0,1.0,0.0,3.0,35.0,10.0,50.0,18056.0,1503.0,5400.0,30006.0,2006.0,65.1,1,677.0,10.0,4,17,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.08,3
52000.0,3250.0,15.99,114.25,31.55,0.0,1.0,9.0,19.0,22300.0,90.7,0.0,0.0,2.0,0.0,5.0,7.0,14.0,100.0,244875.0,0.0,22400.0,73021.0,27208.0,99.0,0,697.0,10.0,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0625,3
36000.0,10000.0,7.49,311.02,10.59,0.0,0.0,15.0,27.0,12855.0,16.0,1.0,1.0,0.0,0.0,7.0,9.0,26.0,11.1,12855.0,0.0,57500.0,0.0,989.0,22.4,1,702.0,10.0,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2777777777777778,3
79000.0,21150.0,11.99,702.39,20.82,0.0,1.0,16.0,58.0,38418.0,98.5,0.0,0.0,3.0,0.0,0.0,48.0,36.0,100.0,416886.0,0.0,26900.0,75643.0,32068.0,97.3,0,702.0,9.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2677215189873417,3
100000.0,12000.0,15.05,416.28,19.85,0.0,1.0,18.0,23.0,11610.0,51.1,2.0,1.0,1.0,0.0,6.0,4.0,15.0,40.0,53215.0,182.0,7200.0,50872.0,3130.0,76.5,1,677.0,1.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.12,3
75000.0,28500.0,25.8,849.94,25.36,0.0,0.0,21.0,41.0,16527.0,54.0,0.0,0.0,3.0,0.0,9.0,4.0,30.0,44.4,107997.0,0.0,13800.0,29775.0,5400.0,71.9,0,667.0,0.0,7,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.38,2
72000.0,19000.0,15.1,453.01,8.78,0.0,0.0,10.0,32.0,16219.0,49.0,0.0,0.0,4.0,0.0,22.0,19.0,20.0,50.0,19803.0,0.0,24900.0,13363.0,1980.0,63.4,1,687.0,4.0,3,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.2638888888888889,3
77000.0,21000.0,13.99,488.53,34.23,0.0,0.0,16.0,30.0,53363.0,75.8,0.0,0.0,5.0,0.0,3.0,11.0,19.0,83.3,308371.0,0.0,29100.0,45199.0,20558.0,86.1,1,687.0,10.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2727272727272727,3
140000.0,30000.0,12.59,1004.91,27.66,0.0,1.0,11.0,20.0,63287.0,93.1,0.0,0.0,0.0,0.0,3.0,35.0,10.0,0.0,123823.0,0.0,3000.0,99932.0,17689.0,73.1,1,682.0,3.0,3,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2142857142857142,3
30000.0,6000.0,14.49,206.5,26.48,0.0,5.0,7.0,11.0,4966.0,52.8,1.0,1.0,0.0,0.0,0.0,102.0,5.0,100.0,48182.0,147.0,1400.0,43949.0,6883.0,83.4,0,687.0,7.0,3,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2,3
183500.0,15000.0,14.52,353.09,17.9,0.0,0.0,34.0,56.0,34315.0,39.7,0.0,0.0,4.0,0.0,6.0,37.0,45.0,22.2,417389.0,0.0,26700.0,71397.0,12276.0,59.0,0,712.0,3.0,3,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.0817438692098092,3
234000.0,18000.0,11.99,597.78,2.71,0.0,0.0,6.0,16.0,15163.0,62.9,0.0,0.0,5.0,0.0,7.0,2.0,4.0,0.0,566168.0,0.0,24100.0,11150.0,88851.98999999976,62.9,0,682.0,9.0,2,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0769230769230769,3
37000.0,13250.0,21.18,500.43,14.56,0.0,0.0,7.0,15.0,18418.0,85.3,0.0,0.0,0.0,0.0,18.0,24.0,15.0,66.7,18418.0,0.0,5300.0,0.0,2631.0,79.5,0,672.0,6.0,5,23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.3581081081081081,3
80000.0,21000.0,15.99,510.57,23.06,0.0,0.0,17.0,28.0,44522.0,81.8,0.0,0.0,2.0,0.0,15.0,29.0,21.0,57.1,287526.0,0.0,32100.0,38635.0,16913.0,88.7,0,717.0,10.0,3,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2625,3
60000.0,10000.0,18.24,255.25,34.22,0.0,1.0,10.0,18.0,11108.0,75.1,0.0,0.0,3.0,0.0,2.0,9.0,11.0,100.0,278047.0,0.0,6700.0,63907.0,27805.0,82.8,0,672.0,8.0,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.1666666666666666,3
25000.0,4000.0,11.55,132.0,19.73,0.0,0.0,5.0,9.0,2174.0,36.2,1.0,1.0,1.0,0.0,15.0,15.0,6.0,0.0,67537.0,0.0,3000.0,34494.0,13507.0,28.8,0,672.0,3.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16,3
38600.0,13000.0,11.67,429.74,13.96,0.0,0.0,18.0,47.0,7916.0,70.1,0.0,0.0,1.0,0.0,8.0,13.0,11.0,42.9,167318.0,0.0,0.0,85354.0,9295.0,63.1,0,692.0,3.0,2,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3367875647668393,3
44000.0,6000.0,7.69,187.17,5.02,0.0,0.0,8.0,26.0,6636.0,37.9,0.0,0.0,0.0,0.0,20.0,2.0,23.0,0.0,6636.0,0.0,12100.0,0.0,830.0,44.1,0,682.0,6.0,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1363636363636363,3
75000.0,1800.0,5.32,54.21,6.17,0.0,0.0,16.0,36.0,12555.0,10.3,0.0,0.0,1.0,0.0,20.0,9.0,28.0,0.0,142367.0,0.0,102000.0,0.0,9491.0,10.4,0,817.0,10.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.024,5
125000.0,16000.0,6.72,491.99,9.71,0.0,0.0,10.0,23.0,7250.0,15.0,0.0,0.0,2.0,0.0,11.0,21.0,16.0,0.0,254382.0,1135.0,31000.0,46835.0,25438.0,20.0,0,722.0,4.0,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.128,3
101500.0,12000.0,14.99,285.42,12.72,0.0,1.0,8.0,21.0,24243.0,80.8,0.0,0.0,3.0,0.0,2.0,2.0,7.0,100.0,36687.0,0.0,14000.0,21070.0,4586.0,88.0,0,667.0,10.0,3,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.1182266009852216,2
258000.0,17650.0,20.99,477.4,6.89,0.0,1.0,12.0,20.0,8167.0,72.3,3.0,1.0,0.0,0.0,0.0,6.0,15.0,57.1,51958.0,0.0,10400.0,68363.0,4723.0,77.6,0,677.0,6.0,5,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.0684108527131782,3
36000.0,5000.0,13.98,170.84,13.47,0.0,1.0,7.0,10.0,4601.0,62.2,1.0,0.0,0.0,0.0,6.0,6.0,8.0,50.0,8461.0,0.0,5200.0,11225.0,1209.0,66.6,0,672.0,2.0,3,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.1388888888888889,3
62000.0,30000.0,15.59,723.03,9.25,0.0,0.0,11.0,20.0,75.0,0.4,0.0,0.0,3.0,0.0,19.0,84.0,8.0,0.0,234042.0,0.0,14100.0,37972.0,21277.0,0.5,0,757.0,7.0,3,15,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,0.4838709677419355,4
325000.0,40000.0,7.39,1242.23,15.56,0.0,1.0,26.0,40.0,79106.0,17.2,2.0,0.0,5.0,0.0,4.0,7.0,19.0,0.0,858296.0,0.0,35500.0,408087.0,33011.0,22.6,0,737.0,4.0,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1066666666666666,3
52000.0,15000.0,13.33,343.84,27.6,0.0,0.0,8.0,19.0,16335.0,71.6,0.0,0.0,4.0,0.0,5.0,83.0,5.0,33.3,192654.0,0.0,19300.0,47039.0,27522.0,71.9,1,682.0,3.0,3,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2884615384615384,3
60000.0,26375.0,19.24,687.67,23.56,0.0,0.0,11.0,17.0,28190.0,85.4,0.0,0.0,0.0,0.0,19.0,15.0,14.0,75.0,51109.0,0.0,32400.0,31972.0,5111.0,87.0,1,667.0,1.0,5,22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.4395833333333333,2
80000.0,14000.0,12.39,467.62,5.96,0.0,0.0,11.0,20.0,12677.0,82.3,0.0,0.0,0.0,0.0,14.0,14.0,20.0,50.0,12677.0,0.0,5700.0,0.0,1268.0,79.3,0,662.0,10.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.175,2
75000.0,10400.0,11.39,342.41,29.06,0.0,1.0,14.0,31.0,3397.0,17.7,1.0,1.0,8.0,0.0,3.0,16.0,10.0,16.7,285813.0,0.0,10900.0,92906.0,20415.0,21.2,0,677.0,10.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.1386666666666666,3
65000.0,7000.0,12.74,234.99,16.82,0.0,0.0,6.0,22.0,886.0,9.0,0.0,0.0,3.0,0.0,2.0,18.0,8.0,0.0,13470.0,0.0,6500.0,14300.0,2245.0,9.3,1,697.0,10.0,3,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.1076923076923077,3
110000.0,8500.0,15.88,298.34,20.8,5.0,2.0,15.0,50.0,4108.0,42.8,0.0,0.0,8.0,1.0,2.0,74.0,31.0,0.0,296462.0,0.0,8500.0,74577.0,22805.0,48.3,0,687.0,10.0,3,14,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0772727272727272,3
79000.0,15000.0,13.11,506.21,13.4,0.0,1.0,18.0,27.0,14518.0,52.8,0.0,0.0,3.0,0.0,1.0,14.0,19.0,80.0,377641.0,0.0,9000.0,38026.0,20980.0,94.2,0,687.0,0.0,2,9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.189873417721519,3
44000.0,12000.0,12.29,400.24,22.37,0.0,1.0,8.0,25.0,10530.0,73.1,1.0,1.0,3.0,0.0,6.0,47.0,9.0,66.7,30668.0,0.0,4500.0,22325.0,3834.0,94.8,0,662.0,7.0,3,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2727272727272727,2
55000.0,16075.0,17.57,404.45,14.36,0.0,1.0,10.0,16.0,12667.0,57.8,1.0,0.0,1.0,0.0,1.0,85.0,11.0,66.7,252668.0,0.0,16400.0,16233.0,25267.0,68.4,0,702.0,10.0,4,19,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.2922727272727273,3
90000.0,35000.0,17.57,880.61,24.04,3.0,0.0,14.0,31.0,5092.0,53.0,0.0,0.0,1.0,0.0,8.0,11.0,23.0,50.0,56652.0,0.0,1300.0,58347.0,5150.0,69.8,1,697.0,4.0,4,19,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.3888888888888889,3
48000.0,20950.0,23.76,599.78,15.0,1.0,1.0,7.0,14.0,3793.0,27.7,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,20677.0,0.0,8700.0,24823.0,2954.0,43.6,1,712.0,10.0,6,29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.4364583333333333,3
75000.0,24000.0,5.32,722.76,11.47,0.0,0.0,10.0,21.0,9533.0,27.1,0.0,0.0,6.0,0.0,6.0,29.0,12.0,0.0,331323.0,0.0,25400.0,19288.0,36814.0,36.5,0,767.0,6.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.32,4
65000.0,24000.0,12.69,542.28,19.83,0.0,0.0,8.0,24.0,4077.0,28.3,1.0,1.0,5.0,0.0,3.0,35.0,12.0,0.0,232896.0,0.0,14400.0,38701.0,29112.0,28.3,0,682.0,0.0,3,12,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.3692307692307692,3
65000.0,24000.0,12.12,798.52,12.41,0.0,0.0,7.0,13.0,13342.0,79.4,0.0,0.0,2.0,0.0,9.0,20.0,6.0,75.0,163908.0,0.0,16300.0,13818.0,23415.0,81.2,0,697.0,10.0,2,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3692307692307692,3
325000.0,24000.0,5.32,722.76,5.07,3.0,0.0,9.0,30.0,78556.0,46.9,0.0,0.0,7.0,0.0,22.0,67.0,13.0,50.0,1076471.0,0.0,14000.0,26594.0,88851.98999999976,69.9,0,712.0,2.0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0685714285714285,3
71545.0,25000.0,29.49,818.85,32.05,0.0,0.0,30.0,45.0,28140.0,37.9,0.0,0.0,2.0,0.0,10.0,19.0,31.0,17.6,250757.0,0.0,59100.0,49286.0,8647.0,45.5,0,707.0,10.0,6,29,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.3494304284017052,3
60000.0,3500.0,18.49,127.4,6.28,0.0,0.0,14.0,24.0,5098.0,85.0,0.0,0.0,0.0,0.0,16.0,25.0,11.0,100.0,48603.0,0.0,4600.0,43436.0,3739.0,97.4,0,667.0,10.0,4,17,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0583333333333333,2
70000.0,35000.0,16.24,855.61,22.94,0.0,0.0,10.0,35.0,33106.0,43.3,0.0,0.0,3.0,0.0,11.0,7.0,16.0,28.6,225690.0,0.0,76500.0,72465.0,22569.0,43.3,1,717.0,0.0,3,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.5,3
180000.0,3000.0,11.12,98.39,19.73,0.0,0.0,12.0,34.0,50434.0,84.1,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,0,697.0,2.0,2,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0166666666666666,3
95000.0,30000.0,25.29,885.65,5.05,0.0,0.0,8.0,13.0,13846.0,59.7,0.0,0.0,1.0,0.0,8.0,2.0,6.0,50.0,151692.0,75.0,19900.0,5116.0,18962.0,69.0,0,672.0,5.0,5,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.3157894736842105,3
45000.0,15300.0,10.78,499.31,10.55,0.0,0.0,8.0,13.0,13177.0,40.9,0.0,0.0,0.0,0.0,5.0,2.0,11.0,14.3,13177.0,0.0,28200.0,0.0,1647.0,32.9,0,717.0,4.0,2,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.34,3
45996.0,10000.0,5.79,186.52,15.91,0.0,1.0,18.0,35.0,8440.0,18.6,0.0,0.0,1.0,0.0,5.0,13.0,13.0,42.9,79769.0,0.0,15100.0,31758.0,7376.0,63.1,0,752.0,7.0,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.217410209583442,4
62000.0,1200.0,17.27,39.85,14.31,0.0,0.0,6.0,24.0,2091.0,63.4,0.0,0.0,0.0,0.0,15.0,13.0,9.0,42.9,30456.0,0.0,0.0,39038.0,6091.0,63.1,0,712.0,10.0,4,17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0161290322580645,3
72000.0,30000.0,16.55,1062.88,34.0,1.0,0.0,17.0,26.0,12881.0,44.7,0.0,0.0,0.0,1.0,9.0,16.0,16.0,0.0,74809.0,1688.0,9700.0,86383.0,4676.0,56.1,1,687.0,10.0,4,17,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.4166666666666667,3
75980.0,20050.0,6.49,614.43,21.88,0.0,0.0,18.0,35.0,10311.0,14.8,0.0,0.0,1.0,0.0,5.0,37.0,21.0,0.0,133362.0,0.0,47800.0,63500.0,7409.0,11.6,0,767.0,2.0,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.263885232956041,4
140000.0,30000.0,12.69,677.85,20.59,0.0,3.0,21.0,51.0,32345.0,84.0,0.0,0.0,1.0,0.0,2.0,1.0,32.0,71.4,213441.0,0.0,38500.0,201832.0,10164.0,84.0,0,682.0,1.0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.2142857142857142,3
73000.0,24000.0,12.74,542.89,22.6,1.0,0.0,5.0,13.0,752.0,9.9,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,25135.0,0.0,7600.0,49600.0,5027.0,9.9,0,737.0,2.0,3,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.3287671232876712,3
133000.0,2500.0,17.47,89.72,12.71,0.0,0.0,10.0,17.0,21775.0,93.5,0.0,0.0,1.0,0.0,15.0,31.0,11.0,80.0,257942.0,0.0,17500.0,12683.0,25794.0,99.2,0,682.0,0.0,4,16,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.018796992481203,3
